0,1,4,7,8,9,11,12,13,14,15,22,23,24,25,28,31,50,56,58,64,66,69,70,71,79,82,83,88,89,95,96,97,98,99,100,111,117,118,121,124,125,127,132,133,134,135,137,143,144,147,150,151,153,154,161,164,168,172,173,174,175,176,179,180,181,182,183,185,186,187,188,191,193,194,195,196,197,199,200,202,203,204,208,209,210,211,215,216,218,222,226,227,228,229,230,234,235,237,238,240,245,248,250,252,255,257,258,259,265,268,269,271,272,273,274,275,276,282,283,284,285,286,288,289,294,298,300,301,302,307,313,315,318,319,321,322,323,326,327,328,333,340,357,367,385,393,402,403,405,410,411,419,423,427,431,432,433,435,443,451,471,472,474,475,476,479,480,483,496,498,508,511,514,515,523,527,546,550,566,568,582,588,591,597,603,628,651,655,660,678,684,685,690,692,732,739,742,748,751,845
1,5.0,3.0,4.0,1.0,5.0,2.0,5.0,5.0,5.0,5.0,4.0,4.0,3.0,4.0,4.0,3.0,5.0,4.0,4.0,5.0,4.0,3.0,3.0,3.0,4.0,5.0,3.0,4.0,5.0,4.0,5.0,3.0,4.0,3.0,5.0,5.0,3.0,3.0,4.0,5.0,3.0,5.0,4.0,4.0,4.0,4.0,5.0,1.0,4.0,3.0,5.0,4.0,3.0,5.0,4.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,3.0,5.0,4.0,5.0,4.0,4.0,4.0,3.0,5.0,4.0,4.0,5.0,5.0,5.0,4.0,3.0,5.0,4.0,5.0,5.0,4.0,4.0,3.0,3.0,5.0,3.0,4.0,3.0,4.0,5.0,4.0,4.0,4.0,5.0,2.0,4.0,3.0,2.0,4.0,4.0,2.0,2.0,4.0,5.0,1.0,4.0,5.0,5.0,2.0,3.0,3.438053097345133,3.438053097345133,3.438053097345133,3.438053097345133,3.438053097345133,3.438053097345133,3.438053097345133,3.438053097345133,3.438053097345133,3.438053097345133,3.438053097345133,3.438053097345133,3.438053097345133,3.438053097345133,3.438053097345133,3.438053097345133,3.438053097345133,3.438053097345133,3.438053097345133,3.438053097345133,3.438053097345133,3.438053097345133,3.438053097345133,3.438053097345133,3.438053097345133,3.438053097345133,3.438053097345133,3.438053097345133,3.438053097345133,3.438053097345133,3.438053097345133,3.438053097345133,3.438053097345133,3.438053097345133,3.438053097345133,3.438053097345133,3.438053097345133,3.438053097345133,3.438053097345133,3.438053097345133,3.438053097345133,3.438053097345133,3.438053097345133,3.438053097345133,3.438053097345133,3.438053097345133,3.438053097345133,3.438053097345133,3.438053097345133,3.438053097345133,3.438053097345133,3.438053097345133,3.438053097345133,3.438053097345133,3.438053097345133,3.438053097345133,3.438053097345133,3.438053097345133,3.438053097345133,3.438053097345133,3.438053097345133,3.438053097345133,3.438053097345133,3.438053097345133,3.438053097345133,3.438053097345133,3.438053097345133,3.438053097345133,3.438053097345133,3.438053097345133,3.438053097345133,3.438053097345133,3.438053097345133,3.438053097345133,3.438053097345133,3.438053097345133,3.438053097345133,3.438053097345133,3.438053097345133,3.438053097345133,3.438053097345133,3.438053097345133,3.438053097345133,3.438053097345133,3.438053097345133,3.438053097345133,3.438053097345133
5,4.0,2.853846153846154,2.853846153846154,2.853846153846154,2.853846153846154,2.853846153846154,2.853846153846154,2.853846153846154,2.853846153846154,2.853846153846154,2.853846153846154,2.853846153846154,4.0,3.0,2.853846153846154,2.853846153846154,4.0,2.853846153846154,2.853846153846154,2.853846153846154,1.0,1.0,4.0,2.853846153846154,3.0,2.853846153846154,2.853846153846154,2.853846153846154,5.0,4.0,2.853846153846154,2.853846153846154,3.0,3.0,5.0,2.853846153846154,2.853846153846154,2.853846153846154,4.0,2.853846153846154,2.853846153846154,2.853846153846154,2.853846153846154,2.853846153846154,2.853846153846154,4.0,2.853846153846154,3.0,3.0,2.853846153846154,2.853846153846154,3.0,5.0,3.0,2.853846153846154,2.853846153846154,3.0,5.0,4.0,5.0,2.853846153846154,3.0,2.853846153846154,2.853846153846154,5.0,2.853846153846154,4.0,3.0,5.0,2.853846153846154,2.853846153846154,2.853846153846154,2.853846153846154,4.0,2.853846153846154,2.853846153846154,2.853846153846154,2.853846153846154,2.0,2.853846153846154,2.853846153846154,4.0,4.0,5.0,3.0,4.0,2.853846153846154,1.0,2.853846153846154,4.0,3.0,4.0,5.0,2.0,3.0,2.0,4.0,2.853846153846154,2.853846153846154,2.853846153846154,2.853846153846154,2.853846153846154,3.0,2.853846153846154,2.853846153846154,5.0,2.853846153846154,1.0,2.853846153846154,2.853846153846154,2.853846153846154,2.853846153846154,2.853846153846154,2.853846153846154,2.853846153846154,2.853846153846154,2.853846153846154,2.853846153846154,2.853846153846154,2.853846153846154,2.853846153846154,2.853846153846154,2.853846153846154,2.853846153846154,2.853846153846154,2.853846153846154,2.853846153846154,2.853846153846154,2.853846153846154,2.853846153846154,2.853846153846154,2.853846153846154,2.853846153846154,2.853846153846154,2.853846153846154,2.853846153846154,2.853846153846154,2.853846153846154,2.853846153846154,2.853846153846154,2.853846153846154,2.853846153846154,2.853846153846154,3.0,4.0,2.0,1.0,3.0,3.0,1.0,1.0,3.0,4.0,3.0,3.0,4.0,5.0,4.0,4.0,1.0,2.853846153846154,2.853846153846154,2.853846153846154,2.853846153846154,2.853846153846154,2.853846153846154,2.853846153846154,2.853846153846154,2.853846153846154,2.853846153846154,2.853846153846154,2.853846153846154,2.853846153846154,2.853846153846154,2.853846153846154,2.853846153846154,2.853846153846154,2.853846153846154,2.853846153846154,2.853846153846154,2.853846153846154,2.853846153846154,2.853846153846154,2.853846153846154,2.853846153846154,2.853846153846154,2.853846153846154,2.853846153846154,2.853846153846154,2.853846153846154,2.853846153846154,2.853846153846154,2.853846153846154,2.853846153846154,2.853846153846154,2.853846153846154,2.853846153846154,2.853846153846154,2.853846153846154,2.853846153846154
6,4.0,3.064814814814815,2.0,4.0,4.0,3.064814814814815,4.0,2.0,5.0,3.0,3.0,4.0,3.064814814814815,3.064814814814815,2.0,3.064814814814815,4.0,4.0,3.064814814814815,4.0,3.064814814814815,3.0,3.0,4.0,3.0,3.064814814814815,3.064814814814815,3.064814814814815,4.0,2.0,3.064814814814815,3.064814814814815,5.0,3.064814814814815,5.0,2.0,2.0,3.064814814814815,3.064814814814815,5.0,3.0,5.0,5.0,4.0,5.0,5.0,5.0,2.0,3.064814814814815,3.064814814814815,3.064814814814815,3.0,4.0,3.0,3.064814814814815,3.064814814814815,4.0,3.064814814814815,5.0,4.0,4.0,3.064814814814815,3.064814814814815,4.0,3.064814814814815,4.0,4.0,5.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,3.064814814814815,5.0,4.0,3.0,3.0,3.0,3.0,4.0,4.0,3.064814814814815,5.0,3.064814814814815,5.0,3.064814814814815,3.064814814814815,3.064814814814815,3.064814814814815,3.064814814814815,3.064814814814815,3.064814814814815,3.064814814814815,3.064814814814815,2.0,5.0,3.064814814814815,3.064814814814815,3.0,3.064814814814815,3.064814814814815,3.064814814814815,2.0,2.0,1.0,3.064814814814815,3.0,4.0,3.064814814814815,4.0,3.064814814814815,4.0,4.0,2.0,3.064814814814815,3.064814814814815,2.0,3.0,2.0,3.064814814814815,3.064814814814815,2.0,3.0,3.064814814814815,2.0,4.0,3.064814814814815,3.064814814814815,3.064814814814815,4.0,3.064814814814815,3.0,3.064814814814815,3.064814814814815,3.064814814814815,3.064814814814815,3.064814814814815,3.064814814814815,2.0,4.0,2.0,3.064814814814815,3.064814814814815,3.064814814814815,3.064814814814815,1.0,4.0,3.064814814814815,4.0,3.0,4.0,3.064814814814815,4.0,3.064814814814815,4.0,3.064814814814815,3.064814814814815,2.0,1.0,5.0,5.0,1.0,5.0,4.0,5.0,4.0,4.0,3.0,5.0,5.0,4.0,5.0,4.0,3.064814814814815,3.064814814814815,3.064814814814815,3.064814814814815,3.064814814814815,3.064814814814815,3.064814814814815,3.064814814814815,3.064814814814815,3.064814814814815,3.064814814814815,3.064814814814815,3.064814814814815,3.064814814814815,3.064814814814815,3.064814814814815,3.064814814814815,3.064814814814815,3.064814814814815,3.064814814814815,3.064814814814815,3.064814814814815,3.064814814814815,3.064814814814815
7,3.7794117647058822,5.0,5.0,5.0,5.0,3.0,5.0,3.7794117647058822,3.7794117647058822,3.7794117647058822,5.0,3.0,3.7794117647058822,3.0,5.0,4.0,5.0,5.0,3.7794117647058822,5.0,3.7794117647058822,5.0,1.0,5.0,4.0,3.0,3.7794117647058822,3.7794117647058822,5.0,3.7794117647058822,5.0,5.0,4.0,5.0,5.0,3.7794117647058822,3.7794117647058822,2.0,5.0,3.7794117647058822,4.0,5.0,5.0,5.0,4.0,5.0,3.7794117647058822,3.0,5.0,3.7794117647058822,3.7794117647058822,4.0,5.0,5.0,3.0,5.0,5.0,4.0,5.0,5.0,5.0,3.0,5.0,5.0,3.0,4.0,4.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,3.0,5.0,5.0,5.0,3.7794117647058822,4.0,5.0,4.0,4.0,3.7794117647058822,3.7794117647058822,5.0,3.0,4.0,3.0,3.0,5.0,3.7794117647058822,5.0,5.0,3.7794117647058822,3.7794117647058822,3.7794117647058822,3.7794117647058822,3.7794117647058822,3.7794117647058822,3.7794117647058822,4.0,3.0,5.0,3.0,3.0,3.7794117647058822,3.7794117647058822,3.0,3.7794117647058822,4.0,3.7794117647058822,3.7794117647058822,3.7794117647058822,3.7794117647058822,5.0,4.0,4.0,3.7794117647058822,1.0,3.7794117647058822,4.0,3.7794117647058822,3.7794117647058822,5.0,3.7794117647058822,3.7794117647058822,5.0,3.7794117647058822,3.7794117647058822,3.7794117647058822,3.7794117647058822,3.7794117647058822,3.7794117647058822,3.7794117647058822,3.7794117647058822,3.7794117647058822,5.0,5.0,5.0,4.0,5.0,4.0,3.0,3.7794117647058822,3.7794117647058822,3.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,4.0,2.0,5.0,3.7794117647058822,3.7794117647058822,4.0,4.0,4.0,5.0,5.0,3.7794117647058822,5.0,2.0,3.0,4.0,5.0,4.0,4.0,4.0,5.0,5.0,4.0,3.0,3.0,4.0,3.0,5.0,5.0,5.0,3.0,3.7794117647058822,3.7794117647058822,3.7794117647058822,3.7794117647058822,3.7794117647058822,3.7794117647058822,3.7794117647058822,3.7794117647058822,3.7794117647058822,3.7794117647058822
10,4.0,4.0,4.0,3.8181818181818183,4.0,4.0,5.0,3.0,3.8181818181818183,3.8181818181818183,5.0,5.0,3.8181818181818183,3.8181818181818183,3.8181818181818183,3.8181818181818183,5.0,5.0,3.8181818181818183,4.0,3.8181818181818183,4.0,4.0,3.8181818181818183,3.8181818181818183,4.0,3.8181818181818183,3.8181818181818183,3.8181818181818183,3.8181818181818183,3.8181818181818183,3.8181818181818183,4.0,5.0,5.0,3.8181818181818183,3.8181818181818183,3.8181818181818183,3.8181818181818183,5.0,3.8181818181818183,5.0,5.0,5.0,5.0,5.0,4.0,3.8181818181818183,4.0,3.8181818181818183,3.8181818181818183,3.8181818181818183,4.0,3.8181818181818183,4.0,4.0,4.0,3.8181818181818183,3.8181818181818183,4.0,3.0,4.0,5.0,5.0,3.8181818181818183,5.0,5.0,5.0,4.0,3.8181818181818183,3.8181818181818183,5.0,3.8181818181818183,4.0,4.0,3.8181818181818183,5.0,4.0,5.0,3.8181818181818183,4.0,3.8181818181818183,3.8181818181818183,3.8181818181818183,3.8181818181818183,5.0,3.8181818181818183,4.0,4.0,3.8181818181818183,3.8181818181818183,3.8181818181818183,3.8181818181818183,3.8181818181818183,4.0,4.0,3.8181818181818183,3.8181818181818183,4.0,3.8181818181818183,4.0,3.8181818181818183,3.8181818181818183,3.8181818181818183,3.8181818181818183,3.8181818181818183,3.8181818181818183,3.8181818181818183,3.8181818181818183,3.8181818181818183,4.0,3.8181818181818183,3.8181818181818183,4.0,4.0,4.0,4.0,3.8181818181818183,4.0,3.8181818181818183,5.0,4.0,3.8181818181818183,4.0,3.0,3.8181818181818183,3.8181818181818183,3.8181818181818183,4.0,3.8181818181818183,3.8181818181818183,3.8181818181818183,3.8181818181818183,3.0,4.0,3.8181818181818183,3.8181818181818183,3.8181818181818183,3.8181818181818183,3.8181818181818183,4.0,4.0,5.0,4.0,4.0,3.8181818181818183,3.8181818181818183,3.8181818181818183,3.8181818181818183,3.8181818181818183,3.8181818181818183,3.8181818181818183,3.8181818181818183,3.8181818181818183,3.8181818181818183,4.0,3.8181818181818183,5.0,3.8181818181818183,3.8181818181818183,3.8181818181818183,3.8181818181818183,4.0,4.0,3.8181818181818183,5.0,5.0,5.0,5.0,5.0,3.8181818181818183,4.0,3.8181818181818183,3.8181818181818183,3.8181818181818183,4.0,3.8181818181818183,3.8181818181818183,3.8181818181818183,3.8181818181818183,4.0,4.0,3.8181818181818183,3.8181818181818183,5.0,3.8181818181818183,4.0,5.0,3.8181818181818183,3.8181818181818183,3.8181818181818183,3.8181818181818183,3.8181818181818183,4.0,3.8181818181818183,3.8181818181818183,3.8181818181818183,3.8181818181818183,3.8181818181818183,3.8181818181818183
11,3.0657894736842106,3.0657894736842106,3.0657894736842106,4.0,5.0,2.0,2.0,3.0657894736842106,3.0657894736842106,5.0,4.0,3.0657894736842106,3.0,3.0,5.0,3.0657894736842106,3.0657894736842106,4.0,3.0,3.0657894736842106,3.0657894736842106,3.0,4.0,3.0657894736842106,4.0,3.0657894736842106,5.0,3.0,3.0657894736842106,3.0657894736842106,3.0657894736842106,4.0,2.0,3.0657894736842106,4.0,4.0,3.0657894736842106,3.0657894736842106,3.0,3.0657894736842106,4.0,3.0657894736842106,3.0657894736842106,3.0657894736842106,3.0657894736842106,4.0,3.0657894736842106,3.0657894736842106,3.0657894736842106,3.0657894736842106,3.0657894736842106,3.0657894736842106,3.0657894736842106,3.0657894736842106,3.0657894736842106,3.0657894736842106,3.0,3.0657894736842106,5.0,3.0657894736842106,3.0,3.0,3.0657894736842106,2.0,3.0657894736842106,3.0657894736842106,3.0657894736842106,4.0,3.0657894736842106,3.0657894736842106,3.0657894736842106,4.0,3.0657894736842106,4.0,3.0657894736842106,5.0,3.0657894736842106,3.0657894736842106,3.0657894736842106,3.0657894736842106,4.0,3.0,4.0,3.0657894736842106,3.0657894736842106,3.0,3.0,3.0,3.0657894736842106,3.0,3.0657894736842106,3.0,3.0,4.0,4.0,3.0657894736842106,3.0657894736842106,4.0,3.0,3.0657894736842106,3.0657894736842106,3.0657894736842106,3.0657894736842106,3.0657894736842106,3.0657894736842106,3.0657894736842106,5.0,3.0,3.0657894736842106,5.0,3.0657894736842106,3.0657894736842106,3.0657894736842106,3.0657894736842106,3.0,3.0657894736842106,3.0657894736842106,3.0657894736842106,3.0657894736842106,3.0657894736842106,3.0657894736842106,5.0,3.0657894736842106,3.0657894736842106,3.0657894736842106,3.0657894736842106,3.0,4.0,3.0657894736842106,3.0657894736842106,3.0657894736842106,3.0657894736842106,5.0,3.0657894736842106,3.0657894736842106,3.0657894736842106,3.0657894736842106,3.0657894736842106,3.0657894736842106,3.0657894736842106,3.0657894736842106,3.0657894736842106,5.0,3.0,3.0657894736842106,4.0,4.0,3.0657894736842106,3.0,3.0657894736842106,3.0657894736842106,3.0657894736842106,5.0,4.0,2.0,3.0657894736842106,4.0,4.0,3.0657894736842106,2.0,3.0657894736842106,3.0657894736842106,3.0657894736842106,3.0657894736842106,3.0657894736842106,3.0657894736842106,3.0657894736842106,3.0657894736842106,3.0657894736842106,3.0657894736842106,4.0,3.0657894736842106,3.0657894736842106,3.0657894736842106,3.0657894736842106,4.0,3.0657894736842106,3.0657894736842106,3.0657894736842106,3.0657894736842106,3.0657894736842106,3.0657894736842106,3.0657894736842106,2.0,4.0,3.0657894736842106,3.0657894736842106,3.0657894736842106,3.0,3.0657894736842106,3.0657894736842106,3.0657894736842106,4.0,4.0,3.0,3.0,3.0,1.0,2.0,3.0657894736842106
13,3.0,5.0,2.0,4.0,3.0,1.0,5.0,5.0,4.0,3.132183908045977,4.0,5.0,1.0,1.0,5.0,3.132183908045977,5.0,5.0,4.0,5.0,3.0,4.0,3.0,4.0,3.0,2.0,2.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,3.0,4.0,5.0,5.0,3.132183908045977,5.0,4.0,3.132183908045977,3.132183908045977,5.0,5.0,1.0,4.0,3.0,5.0,3.132183908045977,4.0,5.0,5.0,3.0,4.0,5.0,2.0,4.0,4.0,3.0,2.0,5.0,5.0,5.0,4.0,3.0,4.0,5.0,4.0,3.0,5.0,5.0,3.0,4.0,4.0,5.0,3.0,5.0,3.132183908045977,5.0,5.0,3.0,3.0,4.0,5.0,3.0,1.0,3.0,4.0,5.0,4.0,4.0,3.0,5.0,2.0,5.0,3.0,3.132183908045977,3.132183908045977,3.132183908045977,3.132183908045977,3.132183908045977,3.132183908045977,3.132183908045977,4.0,3.132183908045977,4.0,4.0,2.0,1.0,4.0,3.0,3.0,3.0,5.0,3.132183908045977,3.132183908045977,3.132183908045977,5.0,3.0,1.0,2.0,2.0,3.132183908045977,1.0,1.0,5.0,2.0,4.0,5.0,3.0,4.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,4.0,2.0,2.0,1.0,2.0,3.0,5.0,5.0,1.0,4.0,4.0,5.0,4.0,1.0,1.0,5.0,4.0,3.0,2.0,3.132183908045977,3.0,5.0,3.132183908045977,4.0,3.0,5.0,5.0,2.0,4.0,5.0,3.0,4.0,5.0,3.0,3.132183908045977,4.0,3.132183908045977,3.0,4.0,3.132183908045977,5.0,5.0,3.132183908045977,3.0,5.0,5.0,3.0,4.0,5.0,4.0,3.132183908045977,4.0,5.0,3.0
18,5.0,3.0,3.4649122807017543,5.0,5.0,3.4649122807017543,5.0,5.0,5.0,4.0,5.0,4.0,3.4649122807017543,3.0,3.0,3.4649122807017543,4.0,5.0,4.0,5.0,3.0,3.0,4.0,4.0,4.0,3.0,5.0,3.0,3.0,4.0,3.4649122807017543,4.0,5.0,5.0,5.0,3.0,3.4649122807017543,3.4649122807017543,3.4649122807017543,3.4649122807017543,3.0,5.0,5.0,5.0,5.0,3.0,5.0,4.0,3.4649122807017543,3.4649122807017543,3.4649122807017543,3.0,4.0,4.0,3.4649122807017543,3.4649122807017543,3.0,3.0,3.4649122807017543,4.0,4.0,3.4649122807017543,4.0,4.0,3.0,4.0,3.4649122807017543,3.0,4.0,5.0,3.0,4.0,5.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.4649122807017543,3.0,4.0,4.0,5.0,5.0,3.0,4.0,3.4649122807017543,3.4649122807017543,3.4649122807017543,3.4649122807017543,3.4649122807017543,3.4649122807017543,3.4649122807017543,3.0,3.4649122807017543,3.0,5.0,3.4649122807017543,3.4649122807017543,3.4649122807017543,3.4649122807017543,3.4649122807017543,3.4649122807017543,3.4649122807017543,3.4649122807017543,3.4649122807017543,3.4649122807017543,3.4649122807017543,5.0,3.4649122807017543,3.4649122807017543,3.4649122807017543,3.4649122807017543,5.0,5.0,3.4649122807017543,5.0,3.0,5.0,5.0,3.4649122807017543,3.4649122807017543,3.4649122807017543,3.4649122807017543,3.4649122807017543,3.4649122807017543,3.4649122807017543,3.4649122807017543,3.4649122807017543,3.4649122807017543,5.0,4.0,3.4649122807017543,3.4649122807017543,3.4649122807017543,3.4649122807017543,3.4649122807017543,3.4649122807017543,3.4649122807017543,3.4649122807017543,4.0,4.0,3.4649122807017543,3.0,3.0,3.0,3.4649122807017543,3.4649122807017543,3.0,3.0,5.0,5.0,3.4649122807017543,4.0,3.4649122807017543,4.0,3.0,3.0,3.4649122807017543,3.4649122807017543,4.0,3.4649122807017543,3.0,4.0,4.0,4.0,5.0,4.0,3.4649122807017543,3.4649122807017543,5.0,5.0,4.0,4.0,3.4649122807017543,3.4649122807017543,3.4649122807017543,3.4649122807017543,5.0,4.0,3.4649122807017543,3.4649122807017543,3.0,3.4649122807017543,3.4649122807017543,3.4649122807017543,5.0,3.4649122807017543,3.4649122807017543,3.4649122807017543,3.4649122807017543,3.0,3.0,3.0,3.4649122807017543,3.4649122807017543,3.4649122807017543,3.0
21,5.0,2.9761904761904763,5.0,2.9761904761904763,5.0,2.9761904761904763,2.9761904761904763,2.9761904761904763,2.9761904761904763,4.0,2.9761904761904763,2.9761904761904763,2.9761904761904763,2.9761904761904763,2.9761904761904763,2.9761904761904763,3.0,5.0,2.9761904761904763,2.9761904761904763,2.9761904761904763,2.9761904761904763,2.9761904761904763,2.9761904761904763,2.9761904761904763,2.9761904761904763,2.9761904761904763,2.9761904761904763,2.9761904761904763,2.9761904761904763,2.9761904761904763,2.9761904761904763,5.0,2.9761904761904763,5.0,2.9761904761904763,2.9761904761904763,1.0,1.0,2.9761904761904763,2.9761904761904763,5.0,2.9761904761904763,2.9761904761904763,2.9761904761904763,2.9761904761904763,2.9761904761904763,2.9761904761904763,2.9761904761904763,2.9761904761904763,2.9761904761904763,2.9761904761904763,2.9761904761904763,2.9761904761904763,2.9761904761904763,5.0,2.9761904761904763,2.9761904761904763,2.9761904761904763,2.9761904761904763,2.9761904761904763,2.9761904761904763,2.9761904761904763,2.9761904761904763,2.9761904761904763,2.9761904761904763,2.9761904761904763,5.0,2.9761904761904763,2.9761904761904763,2.9761904761904763,2.9761904761904763,2.9761904761904763,2.9761904761904763,2.9761904761904763,2.9761904761904763,2.9761904761904763,2.9761904761904763,5.0,2.9761904761904763,2.9761904761904763,2.9761904761904763,2.9761904761904763,2.9761904761904763,2.9761904761904763,2.9761904761904763,2.9761904761904763,2.9761904761904763,4.0,2.0,2.9761904761904763,2.9761904761904763,2.9761904761904763,2.9761904761904763,2.9761904761904763,5.0,2.9761904761904763,2.9761904761904763,2.9761904761904763,4.0,1.0,2.9761904761904763,2.9761904761904763,2.9761904761904763,2.9761904761904763,2.9761904761904763,4.0,2.0,2.9761904761904763,2.9761904761904763,2.9761904761904763,2.9761904761904763,2.9761904761904763,4.0,2.9761904761904763,2.9761904761904763,2.9761904761904763,2.9761904761904763,2.9761904761904763,2.9761904761904763,2.9761904761904763,3.0,3.0,3.0,3.0,5.0,3.0,4.0,2.9761904761904763,2.9761904761904763,2.9761904761904763,2.9761904761904763,2.9761904761904763,2.0,3.0,3.0,2.0,5.0,3.0,3.0,2.9761904761904763,2.9761904761904763,2.9761904761904763,2.9761904761904763,2.9761904761904763,2.9761904761904763,2.9761904761904763,2.9761904761904763,2.9761904761904763,2.9761904761904763,2.9761904761904763,2.9761904761904763,2.9761904761904763,2.9761904761904763,2.9761904761904763,2.9761904761904763,2.9761904761904763,2.9761904761904763,4.0,2.9761904761904763,2.9761904761904763,2.9761904761904763,2.9761904761904763,2.9761904761904763,2.9761904761904763,2.9761904761904763,2.9761904761904763,2.9761904761904763,2.9761904761904763,2.9761904761904763,2.9761904761904763,2.9761904761904763,2.9761904761904763,2.9761904761904763,2.9761904761904763,2.9761904761904763,2.9761904761904763,2.9761904761904763,2.9761904761904763,2.9761904761904763,2.9761904761904763,2.9761904761904763,3.0,2.9761904761904763,2.9761904761904763,3.0,2.9761904761904763,2.9761904761904763,2.9761904761904763,2.0,2.9761904761904763,2.9761904761904763,2.9761904761904763,2.9761904761904763,2.9761904761904763,2.9761904761904763,3.0,1.0,2.9761904761904763,2.9761904761904763
